text,language,source,original_id,timestamp,is_code_mixed,mixed_languages,annotator,quality_score
"dans la zone de description pour cela et maintenant le conseil secret, le conseil secret pour avoir un son fluide est de ne pas utiliser plus d'un mot ou d'une phrase intelligente que je connais parfois.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
nous sommes très excités parce que.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
nous' J'ai appris beaucoup de ces mots intelligents et nous avons tendance à en mettre deux trois quatre dans une phrase qui ne semble pas naturelle.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"Donc, un à la fois, assurez-vous que vous prononcez le mot de la bonne manière, allez sur Google et tapez le mot et dans la recherche juste en haut, vous verrez une petite icône de haut-parleur cliquer sur ce haut-parleur.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
et écoutez la prononciation une ou deux fois.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"et vous êtes prêt à partir et si vous avez aimé cette vidéo, n'oubliez pas de nous féliciter avec un commentaire.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
pour moi en dessous de me dire lequel de ces 10 mots quel est votre préféré et aussi.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"si vous ne l'avez pas déjà fait, appuyez sur le bouton d'inscription et sur l'icône en forme de cloche juste à côté et bonne écoute.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"hé les gars, bienvenue sur ma chaîne dans cette vidéo.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Je vais vous donner le top 50 des phrases anglaises que vous pouvez utiliser dans votre vie quotidienne.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
donc si vous êtes sur le point de vous lancer dans votre voyage.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"dans un pays anglophone, vous pouvez totalement l'utiliser.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
phrases si vous apprenez l'anglais depuis un certain temps et que vous souhaitez reprendre l'apprentissage.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"c'est la meilleure vidéo pour commencer, alors allons-y 50 phrases en anglais en 10 minutes, espérons-le.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"phrase numéro un, c'est une autre façon de demander.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Comment vas-tu?,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Comment ça se passe?,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
comment ça va?.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
alors vous rencontrez quelqu'un et vous chronométrez comment ça se passe ?.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"phrase numéro deux quand vous n'avez pas vu quelqu'un depuis un moment, vous lui dites depuis longtemps de ne pas voir, ce qui signifie que vous n'avez pas vu cette personne peut-être des semaines ou des mois depuis longtemps sans numéro de phrase.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
trois si vous voulez vous demander ce que vous avez fait.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
vous demandez ce que vous avez fait alors qu'est-ce qui se passait dans votre vie ?.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
qu'avez-vous fait pour les élever avant si tout se passe?,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"Eh bien, vous pouvez simplement répondre ne peut pas se plaindre, tout est vraiment cool.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"Je ne peux pas me plaindre de la phrase suivante, quelqu'un vous dit quelque chose et vous ne l'avez pas vraiment mentionné dans la conversation, comme s'il pensait que vous avez un nouvel emploi, et vous lui demandez.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Comment savez-vous?.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
où avez-vous les nouvelles comme comment allez-vous.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"sachez que si quelqu'un raconte une blague cool, vous pouvez dire que c'est une bonne blague.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"c'est une bonne blague, donc la phrase est bonne.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"si vous voulez remercier quelqu'un, vous pouvez dire que c'est très gentil de votre part, merci beaucoup d'avoir fait cela, c'est très gentil de votre part, c'est très gentil de votre part si quelqu'un.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"essayait de vous aider, mais n'a pas pu atteindre le résultat que vous pouvez dire.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"merci quand même ça n'a pas d'importance, mais merci quand même.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
je vous remercie pour vos efforts.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"non merci de toute façon, et une autre phrase que j'utilise parfois dans mon email quand je n'ai pas demandé de personne.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
je demande et puis je dis à la fin.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"merci d'avance, ce qui signifie que j'espère vraiment que vous allez.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
faites-le en vous remerciant d'avance.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"merci d'avance si quelqu'un a fait une erreur, et il en est vraiment énervé.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
vous pouvez simplement dire pas de soucis.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"ne vous inquiétez pas, ne vous inquiétez pas, ce qui signifie ne vous en faites pas.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
C'est bon.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"pas de soucis, imaginez que vous êtes rentré à la maison et que tous vos amis sont assis sur votre canapé.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
et vous êtes comme ce qui se passe ici comme ce que vous faites ici ?.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
que se passe-t-il si vous n'avez pas attrapé quelque chose ou si vous ne comprenez pas la personne à qui vous pouvez toujours demander si je vous ai bien compris ?.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
puis allez-y et expliquez où vous avez obtenu je vous ai bien compris ?.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"si vous demandez à quelqu'un de ne pas être contrarié de ne pas pleurer, vous pouvez lui dire de ne pas le prendre à cœur.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"ne le prenez pas au sérieux, ne soyez pas si contrarié, ne le prenez pas à cœur.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"une autre façon de demander si vous n'avez pas saisi une partie d'une phrase, vous pouvez dire que je n'ai pas saisi le dernier mot.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Je suis désolé.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
pouvez-vous le répéter parce que je n'ai pas saisi le dernier mot s'il veut que quelqu'un répète la phrase entière à nouveau.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
vous pouvez dire désolé.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
je n'écoutais pas parce que tu étais peut-être occupé.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"peut-être que vous parliez au téléphone et que quelqu'un vous parlait, et vous êtes comme.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
oh mon Dieu.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
désolé je n'écoutais pas.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
pouvez-vous le répéter ?.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Je suis désolé.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
je n'écoutais pas une autre phrase que j'utilise tout le temps.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
ça n'a pas d'importance comme ne t'inquiète pas si tu me laisse tomber ton café partout c'est comme si ça n'avait pas d'importance.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
ça ira.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
je' Je vais quand même à la lessive.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
peu importe si vous voulez souhaiter bonne chance à quelqu'un.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"et je fais toujours ça, tu peux dire les doigts croisés et tu croises les doigts comme ça.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
doigts croisés.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
une autre phrase que les Américains utilisent est vraiment mauvaise qui l'explique et.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"la situation est que vous n'avez pas obtenu quelque chose et que vous obtenez un effet supplémentaire, et vous l'avez.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
et tu es comme oh ça l'explique qui l'explique.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
une autre façon de dire à la personne de ne pas être contrariée est de dire que les choses se passent comme si tout allait bien.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"les choses arrivent, ne vous inquiétez pas si vous n'avez pas le nom d'une personne à qui vous voulez lui parler.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
vous pouvez dire pardon de vous déranger vous savez que vous voyez.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"quelqu'un est occupé, vous pouvez toujours dire pardon de vous déranger et ensuite vous pouvez demander.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
désolé de vous déranger.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
si vous êtes au milieu de quelque chose chez quelqu'un ' vous demande quelque chose que vous pouvez dire oh.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"vous êtes au milieu de quelque chose et quelqu'un quelqu'un vous demande de faire quelque chose que vous dites, je suis désolé.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"Je serai avec toi dans une minute, je serai avec toi et puis tu recommenceras à faire quelque chose et tu diras où en étions-nous.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
comme quand nous nous sommes arrêtés où nous étions et vous devez le répéter parce que c'est le son avec lequel certains se trompent.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
c'est donc un excellent moyen de pratiquer où étions-nous encore si vous êtes au milieu d'une conversation?,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"et vous n'avez pas compris ce que l'autre personne disait, vous pouvez dire que vous disiez et avec un point d'interrogation.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
ce qui signifie qui incite la personne à répéter encore une fois?,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
tu disais .,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"si quelqu'un a un travail de ses rêves de tout ce que vous pouvez dire chanceux vous ou quelqu'un est entré dans l'université de ses rêves comme vous avez de la chance, c'est une façon de féliciter la personne chanceuse ou simplement de souligner qu'il a de la chance, vous avez de la chance une autre façon de dire que vous êtes vraiment en colère, c'est-à-dire que j'ai paniqué comme si j'étais tellement en colère que j'ai paniqué, c'est super en colère.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"oh, c'est presque fou.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"J'ai paniqué une autre phrase que les locuteurs natifs utilisent est bonne pour vous et cela pourrait être à la fois positif et négatif quand vous dites que j'ai été promu et s'ils disent bien pour vous, comme des félicitations et parfois si vous dites que je quitte cet endroit.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"ils sont comme bons pour vous, ce serait mieux sans vous et c'est une signification négative alors écoutez vraiment l'intonation.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"si quelque chose vous surprend, vous pouvez aussi dire que vous vous moquez de moi comme oh mon dieu.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"Je ne peux pas croire que vous vous moquez de moi de dire à quelqu'un de sourire et d'être heureux, vous pouvez toujours dire remonter le moral.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"si vous voulez que quelqu'un ait l'air de pleurer et de se plaindre de quelque chose qui ne se passe pas, vous pouvez dire viens je suis tu peux le faire je?",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Allons.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
vous pouvez le faire vous pouvez passer le toefl vous pouvez passer le gmat vous l'obtiendrez.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"vous pouvez le faire si quelqu'un va vraiment bien, vous pouvez lui dire de continuer le bon travail, de continuer le bon travail comme d'être aussi bon que vous êtes et de continuer le bon travail continue d'être une autre phrase est familière, et c'est ce que les américains dire.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"c'est allumé, ce qui signifie que c'est incroyable que de nombreux Américains ont dit en Californie.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"oh c'est allumé et vous l'avez probablement entendu dans des chansons qui ' est allumé si quelqu'un réussit après des échecs, donc vous pouvez dire que vous y allez, je vous ai dit que vous y arriverez, vous y allez si quelqu'un vous demande si vous êtes fatigué et que vous voulez dire que vous n'êtes pas fatigué du tout vous peut dire pas un peu nah.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Je veux continuer je ne suis pas fatigué de ne pas en avoir quand quelqu'un te demande tu es sûr et tu es presque sûr que tu peux dire qu'il n'y a pas de place pour ça?,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"il n'y a pas de place pour le doute en amérique si vous voulez envoyer un SMS à quelqu'un ou lui envoyer un message que vous dites texte à texte donc je vais vous envoyer un SMS signifie que je vous enverrai un message via WhatsApp ou un télégramme ou un messager de tout ce qui utilise je vais Envoyez-vous à nouveau un texto pour remonter le moral de quelqu'un pour lui dire de ne pas être contrarié, vous pouvez dire que ça ne vaut pas la peine ça ne vaut pas le coup.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
tu es tellement meilleur que le problème dont tu pleures ça ne vaut pas tes larmes.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"ça ne vaut pas la peine, j'aime personnellement la phrase que vous rockez, ce qui signifie que vous êtes incroyable.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
oh mon Dieu.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
vous bercez-vous?,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"non, vous avez fait un travail incroyable.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"vous êtes rock si quelqu'un ne travaille pas vraiment bien et que vous voulez qu'il travaille plus dur, vous pouvez dire que vous devriez faire un effort supplémentaire, ce qui signifie que, comme travailler plus dur, vous devriez faire un kilomètre supplémentaire.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
une autre façon de dire la même chose que vous pouvez dire intensifier votre jeu comme travailler plus dur travailler mieux intensifier votre jeu.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
si quelqu'un pleure et n'en veut pas.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"ça coule, dis-tu, ressaisis-toi comme littéralement prends-toi et ressaisis-toi, arrête de travailler hey calmez-vous ensemble une autre phrase que.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
J'aime que tu m'as vendu parce que parfois les gens décrivent leur voyage ou quelqu'un qu'ils ont acheté et ils le décrivent si bien.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"et ils sont comme si je voulais acheter la même chose et je leur dis que tu l'as vendu tu m'as vendu je n'achèterais pas ça bien, tu m'as vendu si tu n'es pas intéressé par la conversation.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"vous êtes comme assis, vous pouvez dire que je m'en fiche, c'est tellement ennuyeux.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
je ne suis pas intéressé.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Je m'en fiche si quelqu'un vous demande quelque chose et c'est une décision vraiment facile pour vous comme quelqu'un vous dit de prendre mon 1 million de dollars et vous dites que c'est une évidence.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
je vais le prendre.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"c'est une évidence signifie que c'est une décision très facile pour vous si vous avez fait quelque chose de mal et que vous l'admettez, vous pouvez dire que j'ai merdé oui les gars.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
je sais.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Je suis désolé.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
J'ai foiré.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
c'est mon erreur.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"J'ai foiré je l'ai foiré si vous voulez que quelqu'un travaille à ma place, vous pouvez dire.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
peux-tu me couvrir comme tu peux travailler à ma place pendant que je je vois mon ami.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"pouvez-vous me couvrir, il est temps de partir et les gars, je ferais mieux d'y aller, ce qui signifie que je devrais déjà y aller.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
c'est vous savez.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
il est en fait 13 à 21 heures.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
maintenant.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Je ferais mieux d'aller d'une autre façon pour dire au revoir.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"je peux dire prendre soin, ce qui signifie prendre soin de vous.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
je te verrai plus tard.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
prendre soin.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"Je ne sais pas quel jour est-ce que vous regardez cette vidéo, mais si c'est vendredi par exemple le week-end.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
vous pouvez dire merci cieux est vendredi ou penser que cieux a dit samedi week-end découverte.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"Je suis si heureux que ce soit les gars 50 phrases en anglais, faites-moi savoir si cela vous a été utile en aimant cette vidéo et en commentant ci-dessous si vous connaissez d'autres phrases intéressantes.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
ce serait génial qu'il y ait un bouton rouge là-bas quelque part.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Bonjour et bienvenue.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"dans cette vidéo, je vais vous donner 100 phrases courantes et très utiles que vous pouvez utiliser dans une conversation.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"quand vous entendez une phrase, pratiquez-la après moi.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
essayez de copier ma prononciation exactement en incluant le ton de la voix que j'utilise.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"d'accord, commençons.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
salutations de base comment ça va?,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
comment ça va?,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
quoi de neuf?,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Ravi de vous rencontrer.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
ça fait longtemps.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
comment avez-vous été?,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
grand merci.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
et vous?,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
pas tant.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
l'habituel.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
je dois y aller.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
ce fut un plaisir de vous rencontrer plus tard.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
reste en contact.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
demander des informations.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
pouvez-vous me dire ce que signifie ce mot?,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
sauriez-vous où se trouve la bibliothèque?,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
hésitant.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
C'est une bonne question.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
laisse moi voir.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
laissez-moi réfléchir un instant.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
demander la répétition.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
pardon?,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"désolé, je n'ai pas compris.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
cela vous dérangerait-il de le répéter?,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"peux-tu parler un peu plus lentement, S'il vous plaît?",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"en disant ""je ne sais pas"".",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
j'ai peur de n'en avoir aucune idée.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"ne peut pas vous aider, désolé.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
me bat.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
des avis.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Qu'est ce que tu penses de ça?,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Quel est ton avis là-dessus?,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
je pense que c'est une bonne idée.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"Honnêtement, je ne pense pas que ça va marcher.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"en ce qui me concerne, c'est le meilleur restaurant de la ville.",french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
éviter une question.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
je n'ai pas d'opinion sur la question.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Laisse-moi te reparler de ça.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
je ne suis pas libre de le dire.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
d'accord et en désaccord.,french,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
